boundary,tvd_pp,d_theil,max_state_move_pp,which_state,spearman
2025-08 -> 2025-11,12.562872516620105,-0.04018811262382693,7.693161043555222,CA,0.8704072398190045
2025-11 -> 2026-02,6.983240883800879,-0.05471901608736092,6.518342416075837,NY,0.9755656108597284
2026-02 -> 2026-04,2.8843334592484653,-0.004407540851549513,0.886843307610671,FL,0.9028959276018098
2026-04 -> 2026-05,1.4796300739852033,0.004464930764765729,0.7661507698460319,CA,0.9933936651583709
